To bring in engagement programmes for the seniors; help out and facilitate the interest groups by SG Cares Volunteer Centre at Chua Chu Kang,"As part of the SG Cares Volunteer Centre @ Chua Chu Kang by Fei Yue Community Services, we aim to support our community partners by seeking volunteers and resources to meet the needs of the community. SASCO is a day care centre for seniors and seeks to continue to meaningfully engage the seniors in the centre by inviting volunteers to plan and execute programmes for the seniors."
FFL Volunteer Comms Support Team,"As part of theFFL Volunteer Comms Support Team, you will assist to work withappointed partners to provide feedback on both online and offline marketing campaigns (content and visuals) for FFL initiatives, and to create social media content e.g. Facebook / Instagram posts.Skills required:Knowledge of social platforms and products e.g. Facebook,Instagram,TelegramExperience in creating social media contentCreative, have an eye for details and interest in marketingShortlisted volunteers will be informed on the briefing date by 28 Feb 2022."
Weekly Coffeeshop Outings with Residents by SASCO Senior Citizens' Home,"As seniors residing in the Sheltered Home, they rarely get the chance to have a meal outside just like you and me. With the re-opening we are commencing this weekly outing for our residents. Join us for a meaningful morning/afternoon out with our seniors! (Note: Images shown were taken before the pandemic)"
[W3] Game On NILA - Digital Ambassador,"As technology advances and pandemic causing a reduction in physical interaction, we are moving towards virtual and online platforms for our daily activities such as work and social interactions. Especially, for our senior are facing issue on how to use certain function on the phone or application.With the increase demand for technological skills, Team Nila is working with Bukit Batok Zone 11 RB to assist senior to answer question and share some of the function they can use on their phone. We will provide answers and guidance to anyone who has a digital questions."
Program Support @ Thye Hua Kwan by SG Cares Volunteer Centre at Geylang,Assist in programs conducted by staff in senior activity centre (Suitable for Youth Corps Community Internship - please indicate YCCS)
Sheltered Home Maintenance Program with Bo Tien Welfare Services Society by SG Cares Volunteer Centre @ Jurong,Assist in the cleaning and tidying up of Bo Tien premises so that residents can have a more comfortable living environment
Intergenerational programs at Sree Narayana Mission by SG Cares Volunteer Centre at Yishun town,Assist the home with student engagements!
Befriending seniors with disabilities #NDP2022 #DoingGood by SUN-DAC_4900786,"Assist with serving food to senior persons with disabilities (preparing drinks, cutting food into small pieces, feeding) Assist persons with disabilities in their mobility (push wheelchair, hold hand during neighbourhood walk) Assist in centre's planned activities (art and craft, meal prep, exercise & dance & more!)"
Be an All Saints Home Volunteer! by All Saints Home,"At All Saints Home, you have great volunteering opportunities with the Community Relations (CR) team and in the Chaplaincy ministries. Volunteering with us will bring out the selfless nature in you, putting in efforts into events that matters. Your accomplishments will make a difference and contribute to the needy. It is a great opportunity to meet others in the community who want to serve our beloved elderly residents as well. We truly hope to see you. Thank you for your support!"
Be an All Saints Home Volunteer! by All Saints Home,"At All Saints Home, you have great volunteering opportunities with the Community Relations (CR) team and in the Chaplaincy ministries. Volunteering with us will bring out the selfless nature in you, putting in efforts into events that matters. Your accomplishments will make a difference and contribute to the needy. It is a great opportunity to meet others in the community who want to serve our beloved elderly residents as well. We truly hope to see you. Thank you for your support!"
Be an All Saints Home Volunteer! by All Saints Home,"At All Saints Home, you have great volunteering opportunities with the Community Relations (CR) team and in the Chaplaincy ministries. Volunteering with us will bring out the selfless nature in you, putting in efforts into events that matters. Your accomplishments will make a difference and contribute to the needy. It is a great opportunity to meet others in the community who want to serve our beloved elderly residents as well. We truly hope to see you. Thank you for your support!"
Be an All Saints Home Volunteer! by All Saints Home,"At All Saints Home, you have great volunteering opportunities with the Community Relations (CR) team and in the Chaplaincy ministries. Volunteering with us will bring out the selfless nature in you, putting in efforts into events that matters. Your accomplishments will make a difference and contribute to the needy. It is a great opportunity to meet others in the community who want to serve our beloved elderly residents as well. We truly hope to see you. Thank you for your support!"
